alpha,beta,theta,delta,label
9.919201818122708,20.952742195065735,5.293686635299708,2.4433603088373466,car
12.052798465920311,24.8730988970232,6.093443583505475,2.7161923047393044,bike
8.593496111529731,14.846332455683763,4.035154416103163,0.8590604419713914,phone
13.930700900166702,18.709408047318107,6.867668295379439,3.286207907640745,house
16.15478042130363,16.329504937593956,7.613974114267336,3.673982188205922,tree
10.780044383535664,19.988847834539058,5.081089019158328,1.9798532797885697,car
11.92984839720993,25.29522094824495,5.911873089160988,2.92089233987171,bike
7.181983878109391,14.69948155117888,3.654348173711793,1.4068883289262688,phone
14.552511847241453,18.891010039952892,6.782086952682219,3.456671931308174,house
15.663278324449797,17.465161476070207,7.558116748063304,3.898243207529526,tree
9.160427658675358,20.168545151875723,5.201672207621565,2.2485877610959517,car
12.34103158697294,24.839493014365928,5.859020287611129,3.157745950761754,bike
8.103283901485774,14.836969865393264,3.938564590199821,0.8811303243762839,phone
14.227708513680513,18.93142713897377,7.231105038306962,2.938192167236522,house
15.377473047760363,17.794426436731623,7.92576956497642,4.359449550989849,tree
10.486804947363483,20.527281676306448,5.376275269549362,1.914992028257847,car
12.487574633464767,25.84636407655742,5.686360703485661,2.9821080731462035,bike
8.73062992421845,14.457173773234125,3.7616940017859566,1.3170283152637698,phone
13.051935185159273,17.189727761844175,7.040706198633061,3.4353882468371717,house
16.759620737179336,17.20486938280698,7.965277659072847,3.6320159653226756,tree
10.781720046994213,19.378252732235055,4.773851982914303,2.115005144997267,car
12.030267823894867,24.39603954335142,5.818873434442336,3.158225525354906,bike
7.550593473415022,15.978571719631923,4.387645415787591,1.4559956226337551,phone
13.995652610253645,17.785601860636632,6.654506549896603,3.331935796573892,house
15.1372180326742,17.893281490822954,8.29862347588329,4.29405375511463,tree
10.703164258747265,20.300600397685727,4.541688599841453,2.0641533385394553,car
11.207545310710271,25.51844520030264,6.277064531415613,2.766770748915236,bike
8.978833264027571,14.557893911740265,3.9740922969845554,1.051756557976813,phone
14.453481107202984,17.571338697468754,7.118227757274202,3.3800056950079185,house
15.255388754017305,17.179139167936214,7.962182718506027,4.353720934681083,tree
9.786260105763787,19.080168980480654,5.35248694743327,1.9209114252675832,car
12.82630153841469,24.389411445814297,5.710894730767139,2.914557939870694,bike
7.171596116175665,14.090904713075366,3.8183984784582883,1.2672574916796857,phone
13.933610952711682,17.53836628146319,6.909431090434866,3.4186725410179775,house
16.245873178782432,17.110805781947384,7.596188998120069,3.616390264026935,tree
10.855543400776806,19.954966719054763,5.415309327520009,1.874577207460638,car
12.17184224786805,24.587512092361333,6.376832730618183,3.3284076781525505,bike
7.53711693516058,14.706772839725707,4.026920109740729,1.2669743550131338,phone
13.938486190909956,17.070557704183983,7.0237456177373145,2.92530616240935,house
15.104853932931128,16.702325957439577,7.717547969834946,3.5231115529321535,tree
10.422381158343763,19.149252403909337,5.014870273109511,2.1759495988393414,car
12.431671594001974,25.892043524675422,6.1201411631536295,3.1742621839081178,bike
8.523993241242511,15.623612772796777,4.028489042736689,1.3139478931165838,phone
14.089782520890049,17.703557084517627,6.638793139382317,2.983842003981028,house
15.91916402208127,17.686996740271354,8.321489334934352,3.509635195430091,tree
9.27863401370422,20.11306934465388,4.8358111330404485,2.1107336091028044,car
11.456388150013787,25.56152774326844,6.004060275369367,2.694190427833799,bike
8.069022020559887,15.16843014483572,4.1920237843255155,1.0479333741411938,phone
13.723757784470777,18.315834643225276,6.952772507367442,3.1949095488505277,house
15.532094164192179,16.174584132118007,7.872381983250844,4.432269139623074,tree
10.473979235946363,19.622774516875975,5.064661073760189,1.8676609187469082,car
12.398165990177015,24.248891529130297,5.965262998968514,3.148491119296998,bike
8.979874740782186,14.096881039068455,3.633035521345366,1.3576808943987455,phone
14.388930731966457,18.37042800192466,6.562043600588356,2.8927719947520036,house
15.976375938052604,16.13851808591734,7.7578945462121425,4.313636603175863,tree
9.112989759789299,19.26969830590438,5.109515445034438,2.208699062607269,car
12.387859904120832,25.935787296951396,5.999584187670702,2.7326027383213214,bike
7.6011670132710325,14.491869750836639,4.276375708973035,1.1164627107229392,phone
14.101304296426246,18.77489202428373,7.206464089426188,2.8533419754761775,house
16.910174990501886,16.454613650814288,7.694435688155309,4.275790376042467,tree
10.433405498147815,19.42761139615984,4.583034375971698,1.905978181170867,car
11.697412163716725,25.468626603939253,6.055004555269355,3.2681601017627893,bike
7.58956846255478,15.598518553642378,4.261414333806153,1.2513001766981025,phone
14.55306288243539,17.126713309309412,6.918183577192373,2.866536192471013,house
16.91138177385504,17.184073929402622,7.657898421678107,4.312280516722112,tree
9.460579175472605,20.343916205870798,4.504615222686818,1.9674012697841206,car
11.594469229320243,24.95765288557229,5.668008595598916,2.9285479989523155,bike
7.30662586915317,14.489114875957823,4.255369494622962,0.9145050134524216,phone
14.53335859199274,17.910074141716876,6.763241894477165,2.9521156985186967,house
15.916534698183938,17.742228940475805,8.433981839371775,4.162167955592188,tree
10.644782089206794,20.41208414970302,4.683790280255991,2.0958437601379005,car
12.016389283441104,25.043563874629857,6.390199568357419,3.246841971635866,bike
7.593631025139973,15.393081742154704,3.716661517825414,1.0828488346125396,phone
13.117498520047189,17.630466881581572,6.585055824296907,2.872362139931873,house
16.34494097025509,17.37422030288006,8.283963949606724,4.319407509878262,tree
10.831572755795513,19.925506944012678,4.996205887934073,2.365789988584703,car
11.265587156381839,25.27764028553733,6.339665339851937,3.421534484270189,bike
8.999972211815807,15.704701937409961,4.138074132000323,0.9468365164218941,phone
14.938911557046914,17.536362263796068,6.782440674790849,2.8894008685726322,house
15.704774450864813,17.613372454019345,7.828259045860158,3.973937959298807,tree
10.084840707601161,20.757324328471245,4.876259770184034,1.839414990477427,car
11.2039785713924,24.58923217441953,6.155259019749575,2.9506339383541396,bike
8.488997292988705,15.817018865878685,4.224155997910813,1.1254255487549574,phone
13.165083617246971,17.84314102370911,7.482292331057204,3.4273875000351754,house
15.77162398024348,17.648385977376698,7.908147494061231,4.2360701020122775,tree
9.001750070055852,19.66038709316767,4.571252677147134,2.0448461803439155,car
11.562515453805137,25.964555111608114,6.353192552811905,3.245543448467628,bike
7.274381125969571,15.92792002076655,3.8063884650202926,1.0441482061651872,phone
14.369179938973137,17.827674460725433,7.492611723861183,3.3679232380835478,house
16.122133372705722,17.150265116846292,8.073213852563354,3.8065292857647086,tree
9.121891811166506,20.947735781491073,5.401398217325159,2.131610107854233,car
12.249564088250139,25.333143504687833,6.38050990008047,3.1029036811737445,bike
8.292902683915038,14.016574606163996,3.9743573901750264,1.2183773884375082,phone
14.467095045097068,17.647175308488162,7.415821617859014,3.438859062048641,house
16.611818368745624,16.979717786484084,7.643699565998244,4.326261236850135,tree
10.186715698007387,19.903139408940145,4.65687265938251,2.018730869275676,car
12.567787087308833,24.40780253096154,5.904228835093723,2.683780182526175,bike
7.2121401049460445,15.303919590022996,4.449731096953388,1.320111431064495,phone
14.723871031816817,17.038691583327516,7.06221910783732,3.072730336021126,house
16.537017782138463,16.3624915090563,8.092464664834266,4.225360048350436,tree
10.261851853839882,20.533586900902392,5.374580334416292,2.280559926390111,car
11.534824638849889,24.92985778920028,6.075843765809987,3.2721112776942913,bike
7.0224471487254645,14.52720170980521,4.157600880656276,0.8150022117591498,phone
14.128174780881634,17.978728749888262,6.8993911809894435,3.076860281108402,house
16.722021543048776,16.35434136601455,7.688036139981418,3.664525731116221,tree
9.755229483512927,19.975479096139626,4.63393746689399,2.02693308760411,car
12.548549564834822,24.247706279334633,5.7546565095618565,2.5161586936710076,bike
7.879822459676805,14.617519733890996,4.477286327894454,1.2513637930326422,phone
13.912783919058178,17.31385845256882,7.273862937352264,2.8233667849866038,house
16.30671841237639,16.503145750258923,7.922705341436201,3.938511022725482,tree
10.661886789246417,19.08826913530127,5.0513136698903445,1.910111187002177,car
12.483672349237859,25.61035691810863,6.390742663660588,3.0228426477525647,bike
8.892965565579315,15.48897743147015,3.8002638973212117,1.0550380486905244,phone
13.652654814315676,18.256318066302228,7.108730244202323,3.333259150693143,house
15.42190780549823,16.781763242248267,8.487058227408685,3.790999420642729,tree
10.902757631884219,19.271306000055194,5.184602142000233,2.223111060215414,car
11.351895376308711,25.77026268559728,5.785591521561729,3.1664560007251006,bike
8.129391682285368,15.329706185328748,3.59602907161384,1.159151030505368,phone
14.996996366760728,18.722173701190986,6.57425107258345,2.9931289880262204,house
16.412542575164476,17.59627469636507,8.054645378008432,3.70289263768469,tree
9.799783233172441,20.28939890347055,5.270463806258835,2.279151131868526,car
11.395503550759155,24.923349014006174,5.683658005337219,2.9358497790753173,bike
7.9922086882582954,15.707878819027334,3.6682072906794874,0.9746130061708103,phone
13.571873590836008,18.50982826267189,6.957650052609639,3.0762097831432826,house
16.083909656677303,16.783202727266648,7.935425472563558,3.6323859401102885,tree
9.188313429146739,20.459411379753735,4.526162257767768,1.8014498697099102,car
11.00390697234625,24.945983775471696,6.248309597217819,3.337365037436213,bike
7.624743169623026,15.6301352829916,4.183445110813044,1.1725885329917825,phone
13.932571458645137,17.08033412255543,7.25334301801268,3.048188206416532,house
15.37059611337317,17.935532437326273,8.480252139771952,4.045966250980193,tree
9.475130251550246,20.58488036032721,4.9840681488170935,2.089046935474725,car
12.028243622317465,24.622696427194242,6.269270451952452,2.5733536457617774,bike
7.331943988553484,14.900061869569626,3.7628286361479573,1.0873460909008061,phone
13.735964415983851,17.30320807519762,7.209990854170855,3.0336223895346417,house
16.333855415893016,16.028346420861993,8.27335763917292,4.065573371219689,tree
9.68523521246842,20.409224105728715,5.273705264990453,1.9596262256775963,car
12.713418239293002,24.92454897494073,6.04448060605524,2.663974316397632,bike
7.2199876401108325,14.777855542909874,3.8019066602771834,0.9164316958685568,phone
13.742449454322948,18.638519955964636,6.9347714112522105,3.035431831962444,house
15.80225031019977,16.33463194234,7.587900296125319,3.548495533012095,tree
9.523582360644022,19.54305602321816,5.468771305619164,2.366782879865144,car
11.29310686384785,25.050358220742766,5.80242023206194,2.736857591656753,bike
8.688579215804685,14.761412036335388,4.132416893998858,1.043806022678443,phone
14.491049451112731,17.53255905878257,6.794436985050685,3.4748055881833118,house
15.324386314045155,16.890146256470036,7.565069598234819,3.5069310505300475,tree
9.783299290290882,20.03637678025091,4.521434009905836,2.321553193978446,car
12.301966603881933,25.47041404660136,5.5507760723012325,2.8521472150061786,bike
8.5230018721577,15.099391178139658,4.29739622818492,1.0058668016366203,phone
14.554342947881416,17.889442081773993,7.336350469779107,2.8475624349706368,house
15.706094879852312,17.022887252798856,8.009908886503222,4.377702379561634,tree
9.334829677906662,20.897205816891102,4.762879138534503,2.055876457239938,car
12.827112683147286,25.939251299405175,6.282472149649893,3.4154723238177045,bike
8.920872458768242,15.261022468644475,4.369436140645393,1.318191325821632,phone
14.133856358083186,17.916669080216064,7.236881937313431,3.3289355811237225,house
15.122746843522922,17.169685051465734,7.623800353379164,4.493550336115963,tree
10.292687797806272,20.934265765952805,4.7115521704974075,1.884059001691429,car
12.719726164875379,24.6419662164389,6.043968119428844,3.1342929689079737,bike
8.667927924444996,15.242226512382866,3.845247021034763,1.2652808395865622,phone
14.814591266191945,17.16028516677038,6.763712724866742,3.475504229868105,house
16.634331801290074,16.11679214081498,7.6955339398746085,4.166761523596718,tree
10.277656923336115,20.869574095874597,4.610048551143748,1.9890434987110788,car
12.703217236047413,24.49301004100813,5.805138067170715,2.899717199591032,bike
8.546414444200355,15.495375964058917,4.123933227691253,1.0523782757306699,phone
14.792261378034675,17.15366807215462,7.253458116263223,2.829800129161503,house
16.186016720858774,16.941731547502165,8.395741534993647,4.208854497820208,tree
9.61499928404991,19.54289053991152,4.771018692977323,2.4876842983802723,car
11.981231661301774,25.84702820182826,5.987843870573993,2.8267859424986104,bike
7.786218206636544,14.925352716216567,3.91356626810696,1.125346064858681,phone
13.15078727554553,18.32345787344075,7.347670345862561,2.986708499818722,house
16.14940717693849,17.087998965305157,7.860677301465065,3.6420850102297853,tree
10.832267488175965,19.56958195429565,4.859656664103031,2.3978756024771295,car
12.853701304745947,25.66644182372134,5.647431560483179,2.9707417529853473,bike
8.901823779476688,15.859081100338573,3.814718955908662,1.134649952930988,phone
14.939102352902164,18.024869093142474,6.9117789851278735,3.0152293371262826,house
16.922986415794135,17.518884222416872,8.292336833441853,3.797107437677731,tree
9.767663176960767,19.42727734396266,4.511679264455996,2.0982154769340227,car
12.295611891586173,25.787597224588236,5.865596026693353,3.283422208945737,bike
7.315496470381065,15.081228401586614,3.9082199880626223,1.3793405056409345,phone
13.177008847437177,17.491817170659417,7.375296051600614,3.035510055860761,house
15.924470557586936,16.189439686137664,7.860748871704127,4.2343037854427825,tree
10.960176186669756,19.01487389950545,5.472098825633588,2.4889300627876847,car
12.150544958109313,25.05213844666513,5.879781942448707,2.546810301693865,bike
8.590847092981829,15.09488745014057,3.839908415164979,1.1011635745758368,phone
14.31329580909262,17.19078260311914,7.3836111956239385,2.9373995870246783,house
16.07385081636924,16.092712043383465,7.982961079658318,4.23854136664842,tree
9.16852517420651,19.578782840485403,5.473323192877905,2.182658244511804,car
12.485663983310383,25.889683889092417,5.875000097512249,2.7241420735105484,bike
8.545526533395767,14.300939458949964,4.2324268019745865,1.1012350758436003,phone
14.040347909595184,18.829805220494,6.57740350332264,3.4711729916250817,house
15.855521752786306,16.257673542273615,7.630623663097029,3.9035221856162154,tree
10.594309390590368,19.64098248037533,4.846429543955932,1.8488223488398405,car
12.025922177868896,25.68265319255597,6.193388320788152,3.3841287907512276,bike
7.63008008353212,14.33160256508055,4.499044489151493,0.8527907455185992,phone
14.312698659309959,17.873151909689533,7.280583791508723,3.2943101734802642,house
15.84897226136438,16.048684991580867,8.082289826320434,3.7644182770530503,tree
9.762208490707447,19.43836833962375,4.71870405325895,2.306470646375942,car
11.818927486447208,25.862089887972576,5.59535073217494,2.6370576866480446,bike
8.002850469471698,14.156943987845068,4.237282941148288,1.3340432520301697,phone
14.930612572798006,17.839985427936455,6.585662406738449,3.2025348410937884,house
15.175625132142747,17.954122158769163,8.037319267633364,4.203559200105747,tree
9.45557404110101,19.484455530458213,5.195987369091451,2.4170476904024314,car
12.282034868375497,24.553077735990165,5.703521959895434,3.1817887504915867,bike
8.136791990325445,15.038760940916228,3.533412933318316,1.2451601608916614,phone
14.299258377228766,17.856739806752454,7.3812284304623885,2.8298977972092723,house
15.250897152304491,17.114777981321186,7.861887867698814,4.021374923005459,tree
10.11361528166934,20.796557199117288,5.192719695699285,2.1014547834637094,car
12.668132947414287,25.65829497163774,5.597657780628882,2.6836076033011356,bike
7.5745605116713435,14.699593593514344,4.227676173966651,1.1798134594373584,phone
14.975282165870393,18.996314936443774,7.25784790459008,3.2774870393909588,house
15.859802851461964,17.667274914851347,8.404826252840571,3.873244685892522,tree
9.159706363426857,20.65232122266833,5.299807064800259,2.1993182265049236,car
12.919071429474746,25.31692714451787,6.149539781765306,3.0417979750892923,bike
7.152391651830723,14.511540091707772,3.5954273144468805,1.135832693698304,phone
14.024250260487891,18.029069017212194,6.924398564947945,2.940104250326132,house
16.615018454053406,16.221373920666636,8.264994298302225,4.30739880941599,tree
9.801532154795872,19.0360655357413,4.645741792134774,2.1996609876329787,car
11.944349464716964,25.27574356751992,5.995688511010548,3.4758984164718205,bike
8.11405477941629,14.543497440450802,4.216396172672133,0.9375761077808988,phone
14.651835255786393,18.47422416808497,6.944063070046416,3.079108211616516,house
15.547790890826317,17.677461651084997,8.135514790102121,3.7232381374012458,tree
10.610159418813913,19.03797239351764,5.462317839478913,2.192499329428932,car
12.026835505873803,25.65275815398452,5.993118118191383,3.442597495104851,bike
7.09726612599532,15.680302011635655,4.260095901065852,1.3212557830013183,phone
14.75223498613409,17.270391315722133,7.0691317426855536,3.4507427101517414,house
15.28813742366684,17.184597133951556,8.230274628749118,3.829577043957145,tree
9.487730915194625,19.14595411506594,4.734555933473809,2.0641712002574937,car
12.959811732774554,24.113623247551306,5.684383894049254,3.296477410512565,bike
8.041534644048523,14.665679632009915,4.143723681305672,1.0031278887539468,phone
13.452405276816036,17.15847015500738,7.062285778647283,3.331642494076751,house
16.92908647930507,16.53216466070254,8.41994359518815,3.5818733297838024,tree
9.804383747203142,20.619622147252095,5.004520351673307,2.3954958747642814,car
12.460030076051845,24.48346655570071,6.433657081694144,3.337841191968918,bike
8.580875273367141,14.306248953955627,3.5133776078596557,1.104379930295214,phone
13.148831454851237,17.00966813372718,7.28794893204517,3.0610280193301356,house
16.439462502886254,17.400906747555393,8.316612089440781,3.5985552519836923,tree
10.96750006695067,19.780006169567002,5.432683071365618,2.0997912070646203,car
11.686136447181084,24.876715065505767,5.621078076967501,3.098360388368688,bike
7.2136084787089025,15.790799740490183,3.63468654627488,0.8904103984559909,phone
13.311236444889957,18.96051101403326,7.381305300198673,3.2477137460222103,house
15.705785350142412,17.34397549979252,7.572311315157779,4.127871191002446,tree
10.269062177265564,19.78366610420156,4.82882604946843,2.0525053057324465,car
12.363219006465364,25.96915555730568,6.037355273841647,2.6710630093565335,bike
8.863282484698297,14.720915079466868,3.737919229777793,0.8295866850468009,phone
13.719223986508062,18.42528315230284,6.5347203023681475,3.2477570676844265,house
16.363518298325797,17.295936463191516,8.308790650769495,3.8996192269639143,tree
9.290300326115068,20.502551126271776,4.730566928576875,2.350672450941877,car
12.385996716484081,24.906289646957028,5.642874065633017,3.407672561886002,bike
8.74028949105466,15.715389965846073,3.5647631238838824,1.4931617444521832,phone
13.512011177951239,18.808156221167685,6.925827032532867,3.2819253193979487,house
15.512696136824154,17.14492482471686,8.195308643834093,3.6763598203432877,tree
10.105363563203031,19.36609369863118,5.026082590163503,1.8929296786267842,car
11.011202803724617,24.833607442433937,5.640451543173375,3.2999903881959067,bike
8.412107112329476,15.601177944850882,3.5518277981499993,1.318774390420991,phone
13.070797611083034,17.709947707686066,6.651411577957327,3.1438788226444654,house
16.048635158649624,17.962499618377056,8.104641588620266,4.175383822105443,tree
10.265084397995597,19.91703355569751,4.814115041183033,2.2161517759940015,car
12.395280424009428,24.59322750171217,5.600506551870412,3.3341172992487307,bike
8.335533032095489,15.472553687119772,3.547152409965847,1.0726684096064,phone
13.868128743447581,18.75233821392837,7.426304312146466,2.802898032523662,house
16.841781215647327,17.50624526550121,8.176391568484203,3.5448746098594035,tree
9.38207058417071,20.039372193743628,4.532510680326711,2.035539636305532,car
11.941618986621242,25.8039542798411,5.503364538890826,3.106082996027399,bike
8.624381973082809,14.34477874985716,4.2986801922616245,0.8979446025834932,phone
14.81194148044825,18.328107388412363,6.985214894587086,2.903289343575528,house
16.4634945930769,16.558506282653035,7.911821930463002,3.985547619746561,tree
9.77604695284742,20.70160768788589,4.747636456822962,2.163993624363768,car
11.97632588624012,25.8920222821279,6.358202191092007,3.2657750798047585,bike
8.337259820681464,15.841491743621,4.10041586596954,0.8081968242332754,phone
14.510403897122869,18.00812178684761,7.351944204543888,2.8402921872325866,house
16.072825973913815,16.63350703753518,7.943482528519906,4.0280249314365335,tree
9.816353002143904,20.680944927681292,5.178455268512567,2.3056277883837915,car
12.076233363277037,25.767688774715886,6.251121576975745,3.070370697775947,bike
7.91232023124509,14.932683179618834,3.821097498137141,1.1711104563692667,phone
13.137315874848268,17.123447424314648,7.38876500910212,2.9372904854538713,house
15.064715473960707,17.245954621051972,8.172523233848718,4.329433732133647,tree
10.68597560734027,20.856403983310752,4.814095467345268,2.3753989288901334,car
11.10115457565765,25.199267994329833,6.3867353586351445,3.0715867535398025,bike
7.6632557626022555,14.263941414310175,4.1755540551359465,1.2913854695224336,phone
14.072988946184855,18.573657996358936,6.8909930352832385,3.185103724269194,house
15.710031241510363,16.803212415881966,7.794897890931271,3.7245504164786363,tree
9.13122095146932,20.094360917581213,4.500856207277481,2.447271674756407,car
12.012353962277603,24.305086139875737,6.2848529860214235,2.5648903851960236,bike
8.371256244393992,14.246902598285352,3.906258395532128,0.8940241866341543,phone
14.394489199970767,17.55150813476504,6.675860576977515,2.8917697980843644,house
16.306442413089698,17.73326332451803,7.744144043352213,3.578773672527489,tree
9.21716938413957,19.61076005305862,5.213015074376344,1.9558616582684816,car
11.987629073749895,24.827062058993686,5.514208446565164,3.3144331837705128,bike
7.449227504743476,14.204978245381398,3.5552401270905025,1.1098250501212261,phone
13.128340495060712,18.187806016254495,6.731921622740589,3.1813631769836,house
16.45182434459664,17.419501780523202,8.05837273313035,3.5761458458288073,tree
9.98272683829686,19.98314982879959,5.166761259284941,2.1928146346515067,car
11.872926971363688,25.6320915161913,5.607521271087138,2.5535528720509832,bike
7.410203197858232,14.795521370636687,4.421260256907498,0.8317918868538007,phone
14.17795992254106,17.916476054934968,6.836920764447919,3.2777601702434924,house
16.037100758466707,17.16148883661492,7.698666116911554,3.8582591085416884,tree
9.521389704153046,19.553479700569522,4.764412350502104,2.4897325554082386,car
11.655994862029178,25.448618933036183,5.6502862781052325,2.907634721485374,bike
7.29787077583216,14.772704156147492,3.540179988328897,1.2137043527569282,phone
13.86802936451015,18.119373174944744,7.487889692676379,3.141648635324179,house
16.55254831625679,16.020091481187656,8.449108213499269,4.148093994137524,tree
10.091224590550025,19.666691171037314,4.633997344214319,1.9547749252715814,car
12.1919410588129,24.640227159176433,6.441757415594066,2.7267667406599583,bike
8.188267499823652,15.314764638664553,3.5823319359792283,0.8984378097114428,phone
13.030371978162513,18.407762595110388,6.971462009164185,2.81293600028344,house
16.86044099128949,16.51547258757382,7.769588777201744,4.008513439915451,tree
10.77502818564973,20.844732707586886,4.853978353574253,1.961368004104223,car
11.093130500750874,25.78664185019752,6.255370056502914,2.59833973522524,bike
7.252714220483348,15.747620579877822,3.6890872960467647,1.1163980679972392,phone
13.506382107317503,17.452519722466114,6.761335525878029,2.818027452542119,house
16.353857762111932,16.096405385341832,7.996410657529949,3.6871862822891672,tree
9.65044710388645,19.03137776308866,5.4716229831666565,2.4418902582155364,car
12.279151015179274,25.62268251914985,6.444309959016582,2.6499909931680774,bike
8.38488990163202,15.98782964447912,3.936560711664785,1.0137683330365423,phone
13.006696125585815,18.501166288061537,6.607573335129687,3.310329450695202,house
16.92589300629437,17.235844763915967,7.6233676223792735,4.015671348162146,tree
10.885887246715638,19.099488242289386,5.10758658887126,2.0939866400373983,car
12.587299845304933,24.712122194814263,5.6770600228624435,2.5471457376770132,bike
8.27036373479357,15.032596079033482,3.704900244659709,1.4857932446428728,phone
14.663588816147966,18.515368854601103,7.0833719510219755,3.164049448050048,house
15.956427165056898,17.179762266659587,7.664793992320993,3.9683726979534613,tree
10.783951510295683,20.06752669471525,4.902685170300037,2.312672588192507,car
12.377555847424356,24.907788923396556,5.943934459519761,2.5529811753624205,bike
7.5589885286007,14.638170300045935,4.467733253824992,1.3685652038598546,phone
13.68767104946556,18.821323666579605,7.310259132939118,3.2924676351777653,house
15.971166809876545,17.75700045535565,7.737319879560328,3.870348846613212,tree
10.011993926799914,20.99012039085909,5.230507673454723,2.3039661210500593,car
11.525378245497667,25.65237288226661,6.009286080515306,3.463336446951031,bike
7.005111440727633,14.92971200619414,4.385778572296767,1.2399527329038822,phone
14.997364870278435,18.207857303151158,6.77782138454787,3.336941022354706,house
16.001278952818325,16.321103065523978,8.327464598871186,4.394277637976197,tree
9.15771751479731,19.822909904252114,4.536821019764006,2.470685964996761,car
12.227963491049106,25.058401320473603,6.472533557159948,2.980508654333854,bike
7.1087472720776255,14.069218921093384,3.69691156230527,1.367090390100656,phone
13.237366183826541,18.46323644679901,7.0392668912735585,2.8885344573134906,house
16.317721745690058,16.042905701402145,8.402288821586428,3.83814010796005,tree
9.599761229085905,20.371490325096683,5.126332219991822,2.2610090775864498,car
11.13118396802234,24.35566558004502,5.736050643506639,3.155467080545651,bike
8.653641776342946,15.690975240148394,4.004899794450908,1.2015897169941125,phone
14.1865600307818,17.821727247132586,7.2012927560767155,3.1461595792124024,house
16.738780438465866,17.719405019666,7.663263640717611,3.660829260688204,tree
9.083080983030005,20.624702654713555,4.50903447241572,2.256206530677719,car
12.089819462583819,24.75518296697148,6.344514602186393,3.2312020333814546,bike
7.515096027967663,14.641120963142317,3.777538138141692,0.9437847074099345,phone
14.771340922452616,18.696429542462738,6.861287874038686,3.1448971682341846,house
15.305381230458227,16.73164528663284,8.426393242420904,3.7118690967584578,tree
10.912547109413776,20.438574383618757,5.442360780909363,2.3695214727197627,car
11.870427165198237,24.6446385108428,5.660865554668881,3.4509591461767086,bike
7.441294309558267,14.034128337485711,3.9610688247589283,1.404944858969758,phone
14.33892548307324,17.830668944319903,6.5685497444442005,3.0946418480321696,house
15.33844564533911,17.362210584130306,7.835648490084137,4.164222564381667,tree
9.488916261090656,19.865883482876924,5.239176048059758,2.4699296155814103,car
12.059249817131182,25.944977520572987,5.995800610817764,2.9600910243318164,bike
7.25612740822026,15.265445495876106,4.017539944405459,1.362366253755364,phone
14.804294658270374,17.589752786616152,6.542840408265292,3.4857097525864797,house
16.090824509519493,16.993572036890342,8.279388074988557,4.338089711550062,tree
10.235135241690145,19.875811630889917,4.66805825167252,1.840220198380047,car
11.7322539853718,25.352412756708443,5.670546775827445,2.8601602186891153,bike
8.953226307533598,15.494212009321366,4.255149189558229,1.3897446121696881,phone
14.0407670828736,17.166903547047184,7.068859533177152,2.9366210286696157,house
15.523902090278558,16.19598080848276,8.423113295932351,3.5454630653800523,tree
10.141154973551213,19.82092635930944,4.964281144042088,2.1036781217341685,car
11.189168974689775,25.010298549363092,6.187979257103214,2.7350679168017007,bike
8.738708050142932,14.043383674726613,3.6165095229990705,1.1653568727135233,phone
14.555517476975766,18.218378698023066,7.359484889725533,2.852671305178995,house
15.441487183672002,17.660603407314735,8.322862159410459,4.050121490464518,tree
10.063576175875102,20.35294231978773,5.016949825478428,1.9510486280335795,car
12.389111298548535,25.529529609784284,5.904739300302955,3.176875048803348,bike
8.255372169539767,14.866683884833776,3.8069291270984227,1.2737469426964945,phone
14.458498024543667,17.45251574952349,7.026296516346375,3.389732266933823,house
16.444237735099986,16.838550633710856,8.147079795536403,4.242774783837062,tree
10.301814990416164,19.256671857688552,4.69962328097103,1.812189501440327,car
12.169161803596893,25.433173548066197,6.0289968854180245,3.0126538019371356,bike
8.476738888676445,14.613927951371455,4.4695127012734215,1.2100695896365476,phone
14.0351160964141,18.88257949907544,7.3158044373541715,3.1240038663042373,house
15.782209679161012,16.9810264479246,8.242974724664188,3.6676980528323084,tree
9.718198570205004,19.913487285840375,5.29396582023637,2.2170390179706128,car
11.468448506753031,25.791292244227286,6.265655644433017,2.9249286704523167,bike
8.16986402288951,15.797187074574406,3.698195261626987,0.9047970889968078,phone
14.652049270625842,18.711578334389092,7.351167214921732,3.4379188767403326,house
16.159748922377297,17.33794224920879,8.496394380991928,4.438588827721729,tree
9.562192784051115,20.70088077514297,5.180361846283635,2.3057489274013783,car
12.626085140983161,24.11117605368115,6.457073510110276,3.4278311069057614,bike
8.725212755548403,14.260782937843457,4.158371377587086,0.8736176303081944,phone
13.380323323706323,18.65516862124343,7.399814194060326,2.804995561440486,house
15.486173467522464,16.169308488782335,8.262246823921316,3.5079744261261556,tree
10.006032891727429,20.497655305734153,5.199184751572583,2.2435427910269787,car
11.090523944027051,25.508306271028616,5.567121435315956,2.8435001260311465,bike
7.712322140061827,14.266916192510685,3.580116350720102,0.9614031556499247,phone
13.589809095490804,17.947890525668672,7.447908101361317,3.2470000072104233,house
16.458623480547935,16.47751850691459,7.668502171041342,3.7923509056292537,tree
10.950911180196254,20.388563997496004,4.527049935867125,1.8259363597617138,car
12.684708965254364,25.06829043583056,5.8666123388091345,3.383159719191085,bike
8.289274115240257,14.015421989090372,4.101995950811223,1.4180666729030391,phone
13.54833269607546,18.43285738775277,6.6242193003150724,2.960353630227982,house
16.86077683166271,16.507796707624077,8.041430239913101,3.8174377387392875,tree
